Quandl Code|Name|Description
LPG_R/VLGC_FR|Very Large Liquid Propane Gas Carriers (VLGC), Fully Refrigerated|"VLGC vessels primarily navigate the long routes from the Middle East region to Asia and from West Africa to the USA and Europe. VLGCs primarily carry butane and propane."
