Quandl Code,Name,Description
OTKR_R/VLCC_TD3_TCE,VLCC - Arabian Gulf to Japan (TD3) - Spot Freight Rate (TCE),VLCC - Arabian Gulf to Japan (TD3) - Spot Freight Rate (TCE).
