Quandl Code|Date|Value
OTNK/VLCC_TD3_TCE|2001-Oct-17|28,867
OTNK/VLCC_TD3_TCE|2001-Oct-18|26,266
OTNK/VLCC_TD3_TCE|2001-Oct-19|25,009
OTNK/VLCC_TD3_TCE|2001-Oct-22|23,752
OTNK/VLCC_TD3_TCE|2001-Oct-23|21,150
OTNK/VLCC_TD3_TCE|2001-Oct-24|19,893
OTNK/VLCC_TD3_TCE|2001-Oct-25|17,964
OTNK/VLCC_TD3_TCE|2001-Oct-26|17,379
OTNK/VLCC_TD3_TCE|2001-Oct-29|17,467
OTNK/VLCC_TD3_TCE|2001-Oct-30|16,882
OTNK/VLCC_TD3_TCE|2001-Oct-31|16,297
OTNK/VLCC_TD3_TCE|2001-Nov-01|16,384
OTNK/VLCC_TD3_TCE|2001-Nov-02|16,472
OTNK/VLCC_TD3_TCE|2001-Nov-05|15,215
OTNK/VLCC_TD3_TCE|2001-Nov-06|14,630
OTNK/VLCC_TD3_TCE|2001-Nov-07|14,045
OTNK/VLCC_TD3_TCE|2001-Nov-08|14,132
OTNK/VLCC_TD3_TCE|2001-Nov-09|14,219
OTNK/VLCC_TD3_TCE|2001-Nov-12|14,307
OTNK/VLCC_TD3_TCE|2001-Nov-13|13,562
OTNK/VLCC_TD3_TCE|2001-Nov-14|13,504
OTNK/VLCC_TD3_TCE|2001-Nov-15|12,159
OTNK/VLCC_TD3_TCE|2001-Nov-16|12,159
OTNK/VLCC_TD3_TCE|2001-Nov-19|11,487
OTNK/VLCC_TD3_TCE|2001-Nov-20|11,487
OTNK/VLCC_TD3_TCE|2001-Nov-21|12,831
OTNK/VLCC_TD3_TCE|2001-Nov-22|12,159
OTNK/VLCC_TD3_TCE|2001-Nov-23|12,831
OTNK/VLCC_TD3_TCE|2001-Nov-26|12,831
OTNK/VLCC_TD3_TCE|2001-Nov-27|12,123
OTNK/VLCC_TD3_TCE|2001-Nov-28|12,759
OTNK/VLCC_TD3_TCE|2001-Nov-29|16,083
OTNK/VLCC_TD3_TCE|2001-Nov-30|17,391
OTNK/VLCC_TD3_TCE|2001-Dec-03|16,683
OTNK/VLCC_TD3_TCE|2001-Dec-04|16,646
OTNK/VLCC_TD3_TCE|2001-Dec-05|16,610
OTNK/VLCC_TD3_TCE|2001-Dec-06|15,901
OTNK/VLCC_TD3_TCE|2001-Dec-07|15,865
OTNK/VLCC_TD3_TCE|2001-Dec-10|15,829
OTNK/VLCC_TD3_TCE|2001-Dec-11|15,792
OTNK/VLCC_TD3_TCE|2001-Dec-12|17,100
OTNK/VLCC_TD3_TCE|2001-Dec-13|17,736
OTNK/VLCC_TD3_TCE|2001-Dec-14|17,027
OTNK/VLCC_TD3_TCE|2001-Dec-17|15,647
OTNK/VLCC_TD3_TCE|2001-Dec-18|15,610
OTNK/VLCC_TD3_TCE|2001-Dec-19|14,902
OTNK/VLCC_TD3_TCE|2001-Dec-20|14,865
OTNK/VLCC_TD3_TCE|2001-Dec-21|14,157
OTNK/VLCC_TD3_TCE|2001-Dec-27|14,120
OTNK/VLCC_TD3_TCE|2001-Dec-28|14,756
OTNK/VLCC_TD3_TCE|2002-Jan-02|13,386
OTNK/VLCC_TD3_TCE|2002-Jan-03|13,350
OTNK/VLCC_TD3_TCE|2002-Jan-04|12,658
OTNK/VLCC_TD3_TCE|2002-Jan-07|12,622
OTNK/VLCC_TD3_TCE|2002-Jan-08|11,930
OTNK/VLCC_TD3_TCE|2002-Jan-09|11,893
OTNK/VLCC_TD3_TCE|2002-Jan-10|13,824
OTNK/VLCC_TD3_TCE|2002-Jan-11|19,033
OTNK/VLCC_TD3_TCE|2002-Jan-14|20,308
OTNK/VLCC_TD3_TCE|2002-Jan-15|19,616
OTNK/VLCC_TD3_TCE|2002-Jan-16|20,891
OTNK/VLCC_TD3_TCE|2002-Jan-17|21,510
OTNK/VLCC_TD3_TCE|2002-Jan-18|21,474
OTNK/VLCC_TD3_TCE|2002-Jan-21|21,437
OTNK/VLCC_TD3_TCE|2002-Jan-22|21,401
OTNK/VLCC_TD3_TCE|2002-Jan-23|22,020
OTNK/VLCC_TD3_TCE|2002-Jan-24|22,639
OTNK/VLCC_TD3_TCE|2002-Jan-25|21,947
OTNK/VLCC_TD3_TCE|2002-Jan-28|21,911
OTNK/VLCC_TD3_TCE|2002-Jan-29|21,219
OTNK/VLCC_TD3_TCE|2002-Jan-30|20,527
OTNK/VLCC_TD3_TCE|2002-Jan-31|20,490
OTNK/VLCC_TD3_TCE|2002-Feb-01|19,871
OTNK/VLCC_TD3_TCE|2002-Feb-04|19,215
OTNK/VLCC_TD3_TCE|2002-Feb-05|19,215
OTNK/VLCC_TD3_TCE|2002-Feb-06|19,215
OTNK/VLCC_TD3_TCE|2002-Feb-07|18,560
OTNK/VLCC_TD3_TCE|2002-Feb-08|16,593
OTNK/VLCC_TD3_TCE|2002-Feb-11|15,937
OTNK/VLCC_TD3_TCE|2002-Feb-12|15,937
OTNK/VLCC_TD3_TCE|2002-Feb-13|15,063
OTNK/VLCC_TD3_TCE|2002-Feb-14|14,407
OTNK/VLCC_TD3_TCE|2002-Feb-15|14,407
OTNK/VLCC_TD3_TCE|2002-Feb-18|14,407
OTNK/VLCC_TD3_TCE|2002-Feb-19|14,407
OTNK/VLCC_TD3_TCE|2002-Feb-20|14,407
OTNK/VLCC_TD3_TCE|2002-Feb-21|13,752
OTNK/VLCC_TD3_TCE|2002-Feb-22|13,752
OTNK/VLCC_TD3_TCE|2002-Feb-25|14,407
OTNK/VLCC_TD3_TCE|2002-Feb-26|13,752
OTNK/VLCC_TD3_TCE|2002-Feb-27|13,752
OTNK/VLCC_TD3_TCE|2002-Feb-28|13,096
OTNK/VLCC_TD3_TCE|2002-Mar-01|13,096
OTNK/VLCC_TD3_TCE|2002-Mar-04|11,785
OTNK/VLCC_TD3_TCE|2002-Mar-05|11,129
OTNK/VLCC_TD3_TCE|2002-Mar-06|11,129
OTNK/VLCC_TD3_TCE|2002-Mar-07|11,129
OTNK/VLCC_TD3_TCE|2002-Mar-08|11,056
OTNK/VLCC_TD3_TCE|2002-Mar-11|10,328
OTNK/VLCC_TD3_TCE|2002-Mar-12|10,255
OTNK/VLCC_TD3_TCE|2002-Mar-13|10,182
OTNK/VLCC_TD3_TCE|2002-Mar-14|10,765
OTNK/VLCC_TD3_TCE|2002-Mar-15|10,037
OTNK/VLCC_TD3_TCE|2002-Mar-18|9,964
OTNK/VLCC_TD3_TCE|2002-Mar-19|9,891
OTNK/VLCC_TD3_TCE|2002-Mar-20|9,818
OTNK/VLCC_TD3_TCE|2002-Mar-21|9,090
OTNK/VLCC_TD3_TCE|2002-Mar-22|9,017
OTNK/VLCC_TD3_TCE|2002-Mar-25|8,945
OTNK/VLCC_TD3_TCE|2002-Mar-26|8,872
OTNK/VLCC_TD3_TCE|2002-Mar-27|8,799
OTNK/VLCC_TD3_TCE|2002-Mar-28|8,726
OTNK/VLCC_TD3_TCE|2002-Apr-02|7,998
OTNK/VLCC_TD3_TCE|2002-Apr-03|7,269
OTNK/VLCC_TD3_TCE|2002-Apr-04|6,541
OTNK/VLCC_TD3_TCE|2002-Apr-05|5,812
OTNK/VLCC_TD3_TCE|2002-Apr-08|5,084
OTNK/VLCC_TD3_TCE|2002-Apr-09|4,938
OTNK/VLCC_TD3_TCE|2002-Apr-10|4,938
OTNK/VLCC_TD3_TCE|2002-Apr-11|5,594
OTNK/VLCC_TD3_TCE|2002-Apr-12|4,938
OTNK/VLCC_TD3_TCE|2002-Apr-15|4,938
OTNK/VLCC_TD3_TCE|2002-Apr-16|4,938
OTNK/VLCC_TD3_TCE|2002-Apr-17|4,938
OTNK/VLCC_TD3_TCE|2002-Apr-18|4,938
OTNK/VLCC_TD3_TCE|2002-Apr-19|4,938
OTNK/VLCC_TD3_TCE|2002-Apr-22|4,938
OTNK/VLCC_TD3_TCE|2002-Apr-23|4,938
OTNK/VLCC_TD3_TCE|2002-Apr-24|5,594
OTNK/VLCC_TD3_TCE|2002-Apr-25|6,250
OTNK/VLCC_TD3_TCE|2002-Apr-26|6,905
OTNK/VLCC_TD3_TCE|2002-Apr-29|8,217
OTNK/VLCC_TD3_TCE|2002-Apr-30|10,839
OTNK/VLCC_TD3_TCE|2002-May-01|10,839
OTNK/VLCC_TD3_TCE|2002-May-02|11,495
OTNK/VLCC_TD3_TCE|2002-May-03|11,495
OTNK/VLCC_TD3_TCE|2002-May-07|12,806
OTNK/VLCC_TD3_TCE|2002-May-08|12,806
OTNK/VLCC_TD3_TCE|2002-May-09|12,806
OTNK/VLCC_TD3_TCE|2002-May-10|13,462
OTNK/VLCC_TD3_TCE|2002-May-13|14,773
OTNK/VLCC_TD3_TCE|2002-May-14|16,085
OTNK/VLCC_TD3_TCE|2002-May-15|18,708
OTNK/VLCC_TD3_TCE|2002-May-16|25,264
OTNK/VLCC_TD3_TCE|2002-May-17|27,231
OTNK/VLCC_TD3_TCE|2002-May-20|27,887
OTNK/VLCC_TD3_TCE|2002-May-21|26,576
OTNK/VLCC_TD3_TCE|2002-May-22|26,576
OTNK/VLCC_TD3_TCE|2002-May-23|25,920
OTNK/VLCC_TD3_TCE|2002-May-24|23,953
OTNK/VLCC_TD3_TCE|2002-May-27|23,297
OTNK/VLCC_TD3_TCE|2002-May-28|19,363
OTNK/VLCC_TD3_TCE|2002-May-29|18,708
OTNK/VLCC_TD3_TCE|2002-May-30|18,052
OTNK/VLCC_TD3_TCE|2002-May-31|17,396
OTNK/VLCC_TD3_TCE|2002-Jun-05|16,085
OTNK/VLCC_TD3_TCE|2002-Jun-06|15,429
OTNK/VLCC_TD3_TCE|2002-Jun-07|14,118
OTNK/VLCC_TD3_TCE|2002-Jun-10|10,184
OTNK/VLCC_TD3_TCE|2002-Jun-11|9,528
OTNK/VLCC_TD3_TCE|2002-Jun-12|9,528
OTNK/VLCC_TD3_TCE|2002-Jun-13|8,217
OTNK/VLCC_TD3_TCE|2002-Jun-14|8,217
OTNK/VLCC_TD3_TCE|2002-Jun-17|8,144
OTNK/VLCC_TD3_TCE|2002-Jun-18|7,416
OTNK/VLCC_TD3_TCE|2002-Jun-19|7,343
OTNK/VLCC_TD3_TCE|2002-Jun-20|7,270
OTNK/VLCC_TD3_TCE|2002-Jun-21|7,197
OTNK/VLCC_TD3_TCE|2002-Jun-24|5,813
OTNK/VLCC_TD3_TCE|2002-Jun-25|5,740
OTNK/VLCC_TD3_TCE|2002-Jun-26|5,668
OTNK/VLCC_TD3_TCE|2002-Jun-27|5,668
OTNK/VLCC_TD3_TCE|2002-Jun-28|5,668
OTNK/VLCC_TD3_TCE|2002-Jul-01|6,323
OTNK/VLCC_TD3_TCE|2002-Jul-02|6,979
OTNK/VLCC_TD3_TCE|2002-Jul-03|6,979
OTNK/VLCC_TD3_TCE|2002-Jul-04|6,979
OTNK/VLCC_TD3_TCE|2002-Jul-05|7,635
OTNK/VLCC_TD3_TCE|2002-Jul-08|7,489
OTNK/VLCC_TD3_TCE|2002-Jul-09|7,489
OTNK/VLCC_TD3_TCE|2002-Jul-10|7,489
OTNK/VLCC_TD3_TCE|2002-Jul-11|7,489
OTNK/VLCC_TD3_TCE|2002-Jul-12|8,145
OTNK/VLCC_TD3_TCE|2002-Jul-15|8,800
OTNK/VLCC_TD3_TCE|2002-Jul-16|16,668
OTNK/VLCC_TD3_TCE|2002-Jul-17|18,635
OTNK/VLCC_TD3_TCE|2002-Jul-18|19,291
OTNK/VLCC_TD3_TCE|2002-Jul-19|18,635
OTNK/VLCC_TD3_TCE|2002-Jul-22|17,980
OTNK/VLCC_TD3_TCE|2002-Jul-23|17,324
OTNK/VLCC_TD3_TCE|2002-Jul-24|16,668
OTNK/VLCC_TD3_TCE|2002-Jul-25|14,701
OTNK/VLCC_TD3_TCE|2002-Jul-26|14,046
OTNK/VLCC_TD3_TCE|2002-Jul-29|10,767
OTNK/VLCC_TD3_TCE|2002-Jul-30|10,767
OTNK/VLCC_TD3_TCE|2002-Jul-31|10,767
OTNK/VLCC_TD3_TCE|2002-Aug-01|10,767
OTNK/VLCC_TD3_TCE|2002-Aug-02|11,423
OTNK/VLCC_TD3_TCE|2002-Aug-05|11,423
OTNK/VLCC_TD3_TCE|2002-Aug-06|11,423
OTNK/VLCC_TD3_TCE|2002-Aug-07|10,767
OTNK/VLCC_TD3_TCE|2002-Aug-08|10,767
OTNK/VLCC_TD3_TCE|2002-Aug-09|9,456
OTNK/VLCC_TD3_TCE|2002-Aug-12|8,800
OTNK/VLCC_TD3_TCE|2002-Aug-13|7,489
OTNK/VLCC_TD3_TCE|2002-Aug-14|6,178
OTNK/VLCC_TD3_TCE|2002-Aug-15|6,178
OTNK/VLCC_TD3_TCE|2002-Aug-16|5,449
OTNK/VLCC_TD3_TCE|2002-Aug-19|5,376
OTNK/VLCC_TD3_TCE|2002-Aug-20|4,648
OTNK/VLCC_TD3_TCE|2002-Aug-21|5,231
OTNK/VLCC_TD3_TCE|2002-Aug-22|5,158
OTNK/VLCC_TD3_TCE|2002-Aug-23|5,085
OTNK/VLCC_TD3_TCE|2002-Aug-27|5,668
OTNK/VLCC_TD3_TCE|2002-Aug-28|6,907
OTNK/VLCC_TD3_TCE|2002-Aug-29|8,145
OTNK/VLCC_TD3_TCE|2002-Aug-30|8,728
OTNK/VLCC_TD3_TCE|2002-Sep-02|9,311
OTNK/VLCC_TD3_TCE|2002-Sep-03|9,238
OTNK/VLCC_TD3_TCE|2002-Sep-04|8,510
OTNK/VLCC_TD3_TCE|2002-Sep-05|7,782
OTNK/VLCC_TD3_TCE|2002-Sep-06|7,053
OTNK/VLCC_TD3_TCE|2002-Sep-09|6,325
OTNK/VLCC_TD3_TCE|2002-Sep-10|6,252
OTNK/VLCC_TD3_TCE|2002-Sep-11|5,523
OTNK/VLCC_TD3_TCE|2002-Sep-12|5,596
OTNK/VLCC_TD3_TCE|2002-Sep-13|6,980
OTNK/VLCC_TD3_TCE|2002-Sep-16|7,709
OTNK/VLCC_TD3_TCE|2002-Sep-17|7,782
OTNK/VLCC_TD3_TCE|2002-Sep-18|9,821
OTNK/VLCC_TD3_TCE|2002-Sep-19|10,550
OTNK/VLCC_TD3_TCE|2002-Sep-20|12,590
OTNK/VLCC_TD3_TCE|2002-Sep-23|13,282
OTNK/VLCC_TD3_TCE|2002-Sep-24|14,629
OTNK/VLCC_TD3_TCE|2002-Sep-25|14,666
OTNK/VLCC_TD3_TCE|2002-Sep-26|14,046
OTNK/VLCC_TD3_TCE|2002-Sep-27|14,739
OTNK/VLCC_TD3_TCE|2002-Sep-30|14,119
OTNK/VLCC_TD3_TCE|2002-Oct-01|14,156
OTNK/VLCC_TD3_TCE|2002-Oct-02|14,848
OTNK/VLCC_TD3_TCE|2002-Oct-03|14,884
OTNK/VLCC_TD3_TCE|2002-Oct-04|16,887
OTNK/VLCC_TD3_TCE|2002-Oct-07|18,235
OTNK/VLCC_TD3_TCE|2002-Oct-08|22,861
OTNK/VLCC_TD3_TCE|2002-Oct-09|30,110
OTNK/VLCC_TD3_TCE|2002-Oct-10|32,113
OTNK/VLCC_TD3_TCE|2002-Oct-11|32,806
OTNK/VLCC_TD3_TCE|2002-Oct-14|34,809
OTNK/VLCC_TD3_TCE|2002-Oct-15|39,435
OTNK/VLCC_TD3_TCE|2002-Oct-16|49,306
OTNK/VLCC_TD3_TCE|2002-Oct-17|51,310
OTNK/VLCC_TD3_TCE|2002-Oct-18|51,346
OTNK/VLCC_TD3_TCE|2002-Oct-21|50,071
OTNK/VLCC_TD3_TCE|2002-Oct-22|49,452
OTNK/VLCC_TD3_TCE|2002-Oct-23|48,833
OTNK/VLCC_TD3_TCE|2002-Oct-24|47,558
OTNK/VLCC_TD3_TCE|2002-Oct-25|46,938
OTNK/VLCC_TD3_TCE|2002-Oct-28|45,664
OTNK/VLCC_TD3_TCE|2002-Oct-29|35,865
OTNK/VLCC_TD3_TCE|2002-Oct-30|34,590
OTNK/VLCC_TD3_TCE|2002-Oct-31|32,004
OTNK/VLCC_TD3_TCE|2002-Nov-01|28,762
OTNK/VLCC_TD3_TCE|2002-Nov-04|26,831
OTNK/VLCC_TD3_TCE|2002-Nov-05|24,900
OTNK/VLCC_TD3_TCE|2002-Nov-06|24,281
OTNK/VLCC_TD3_TCE|2002-Nov-07|27,596
OTNK/VLCC_TD3_TCE|2002-Nov-08|27,632
OTNK/VLCC_TD3_TCE|2002-Nov-11|27,669
OTNK/VLCC_TD3_TCE|2002-Nov-12|30,328
OTNK/VLCC_TD3_TCE|2002-Nov-13|31,020
OTNK/VLCC_TD3_TCE|2002-Nov-14|36,957
OTNK/VLCC_TD3_TCE|2002-Nov-15|43,988
OTNK/VLCC_TD3_TCE|2002-Nov-18|44,643
OTNK/VLCC_TD3_TCE|2002-Nov-19|51,856
OTNK/VLCC_TD3_TCE|2002-Nov-20|63,658
OTNK/VLCC_TD3_TCE|2002-Nov-21|62,346
OTNK/VLCC_TD3_TCE|2002-Nov-22|60,379
OTNK/VLCC_TD3_TCE|2002-Nov-25|59,068
OTNK/VLCC_TD3_TCE|2002-Nov-26|57,757
OTNK/VLCC_TD3_TCE|2002-Nov-27|51,200
OTNK/VLCC_TD3_TCE|2002-Nov-28|50,472
OTNK/VLCC_TD3_TCE|2002-Nov-29|51,710
OTNK/VLCC_TD3_TCE|2002-Dec-02|49,015
OTNK/VLCC_TD3_TCE|2002-Dec-03|48,286
OTNK/VLCC_TD3_TCE|2002-Dec-04|52,147
OTNK/VLCC_TD3_TCE|2002-Dec-05|60,598
OTNK/VLCC_TD3_TCE|2002-Dec-06|63,148
OTNK/VLCC_TD3_TCE|2002-Dec-09|63,731
OTNK/VLCC_TD3_TCE|2002-Dec-10|68,248
OTNK/VLCC_TD3_TCE|2002-Dec-11|70,142
OTNK/VLCC_TD3_TCE|2002-Dec-12|69,414
OTNK/VLCC_TD3_TCE|2002-Dec-13|71,964
OTNK/VLCC_TD3_TCE|2002-Dec-16|73,858
OTNK/VLCC_TD3_TCE|2002-Dec-17|75,752
OTNK/VLCC_TD3_TCE|2002-Dec-18|75,680
OTNK/VLCC_TD3_TCE|2002-Dec-19|73,640
OTNK/VLCC_TD3_TCE|2002-Dec-20|64,388
OTNK/VLCC_TD3_TCE|2002-Dec-23|57,102
OTNK/VLCC_TD3_TCE|2002-Dec-24|55,718
OTNK/VLCC_TD3_TCE|2003-Jan-02|49,497
OTNK/VLCC_TD3_TCE|2003-Jan-03|50,718
OTNK/VLCC_TD3_TCE|2003-Jan-06|51,293
OTNK/VLCC_TD3_TCE|2003-Jan-07|60,927
OTNK/VLCC_TD3_TCE|2003-Jan-08|66,679
OTNK/VLCC_TD3_TCE|2003-Jan-09|75,666
OTNK/VLCC_TD3_TCE|2003-Jan-10|87,242
OTNK/VLCC_TD3_TCE|2003-Jan-13|87,816
OTNK/VLCC_TD3_TCE|2003-Jan-14|87,744
OTNK/VLCC_TD3_TCE|2003-Jan-15|88,965
OTNK/VLCC_TD3_TCE|2003-Jan-16|88,245
OTNK/VLCC_TD3_TCE|2003-Jan-17|87,525
OTNK/VLCC_TD3_TCE|2003-Jan-20|87,453
OTNK/VLCC_TD3_TCE|2003-Jan-21|86,733
OTNK/VLCC_TD3_TCE|2003-Jan-22|85,366
OTNK/VLCC_TD3_TCE|2003-Jan-23|83,998
OTNK/VLCC_TD3_TCE|2003-Jan-24|83,279
OTNK/VLCC_TD3_TCE|2003-Jan-27|80,617
OTNK/VLCC_TD3_TCE|2003-Jan-28|80,544
OTNK/VLCC_TD3_TCE|2003-Jan-29|79,177
OTNK/VLCC_TD3_TCE|2003-Jan-30|74,575
OTNK/VLCC_TD3_TCE|2003-Jan-31|68,677
OTNK/VLCC_TD3_TCE|2003-Feb-03|57,029
OTNK/VLCC_TD3_TCE|2003-Feb-04|54,942
OTNK/VLCC_TD3_TCE|2003-Feb-05|53,502
OTNK/VLCC_TD3_TCE|2003-Feb-06|48,826
OTNK/VLCC_TD3_TCE|2003-Feb-07|31,208
OTNK/VLCC_TD3_TCE|2003-Feb-10|29,768
OTNK/VLCC_TD3_TCE|2003-Feb-11|29,622
OTNK/VLCC_TD3_TCE|2003-Feb-12|41,126
OTNK/VLCC_TD3_TCE|2003-Feb-13|59,100
OTNK/VLCC_TD3_TCE|2003-Feb-14|70,894
OTNK/VLCC_TD3_TCE|2003-Feb-17|72,981
OTNK/VLCC_TD3_TCE|2003-Feb-18|72,480
OTNK/VLCC_TD3_TCE|2003-Feb-19|70,037
OTNK/VLCC_TD3_TCE|2003-Feb-20|63,711
OTNK/VLCC_TD3_TCE|2003-Feb-21|61,268
OTNK/VLCC_TD3_TCE|2003-Feb-24|58,825
OTNK/VLCC_TD3_TCE|2003-Feb-25|52,499
OTNK/VLCC_TD3_TCE|2003-Feb-26|45,526
OTNK/VLCC_TD3_TCE|2003-Feb-27|30,787
OTNK/VLCC_TD3_TCE|2003-Feb-28|46,464
OTNK/VLCC_TD3_TCE|2003-Mar-03|53,728
OTNK/VLCC_TD3_TCE|2003-Mar-04|55,168
OTNK/VLCC_TD3_TCE|2003-Mar-05|54,666
OTNK/VLCC_TD3_TCE|2003-Mar-06|59,989
OTNK/VLCC_TD3_TCE|2003-Mar-07|82,138
OTNK/VLCC_TD3_TCE|2003-Mar-10|85,519
OTNK/VLCC_TD3_TCE|2003-Mar-11|84,370
OTNK/VLCC_TD3_TCE|2003-Mar-12|89,046
OTNK/VLCC_TD3_TCE|2003-Mar-13|89,191
OTNK/VLCC_TD3_TCE|2003-Mar-14|90,595
OTNK/VLCC_TD3_TCE|2003-Mar-17|88,115
OTNK/VLCC_TD3_TCE|2003-Mar-18|85,636
OTNK/VLCC_TD3_TCE|2003-Mar-19|81,215
OTNK/VLCC_TD3_TCE|2003-Mar-20|63,851
OTNK/VLCC_TD3_TCE|2003-Mar-21|55,547
OTNK/VLCC_TD3_TCE|2003-Mar-24|57,598
OTNK/VLCC_TD3_TCE|2003-Mar-25|66,767
OTNK/VLCC_TD3_TCE|2003-Mar-26|72,054
OTNK/VLCC_TD3_TCE|2003-Mar-27|72,163
OTNK/VLCC_TD3_TCE|2003-Mar-28|74,213
OTNK/VLCC_TD3_TCE|2003-Mar-31|73,675
OTNK/VLCC_TD3_TCE|2003-Apr-01|73,137
OTNK/VLCC_TD3_TCE|2003-Apr-02|68,069
OTNK/VLCC_TD3_TCE|2003-Apr-03|63,001
OTNK/VLCC_TD3_TCE|2003-Apr-04|57,933
OTNK/VLCC_TD3_TCE|2003-Apr-07|48,226
OTNK/VLCC_TD3_TCE|2003-Apr-08|46,285
OTNK/VLCC_TD3_TCE|2003-Apr-09|39,166
OTNK/VLCC_TD3_TCE|2003-Apr-10|44,125
OTNK/VLCC_TD3_TCE|2003-Apr-11|46,568
OTNK/VLCC_TD3_TCE|2003-Apr-14|49,011
OTNK/VLCC_TD3_TCE|2003-Apr-15|49,658
OTNK/VLCC_TD3_TCE|2003-Apr-16|49,658
OTNK/VLCC_TD3_TCE|2003-Apr-17|47,069
OTNK/VLCC_TD3_TCE|2003-Apr-22|35,348
OTNK/VLCC_TD3_TCE|2003-Apr-23|32,687
OTNK/VLCC_TD3_TCE|2003-Apr-24|33,261
OTNK/VLCC_TD3_TCE|2003-Apr-25|32,541
OTNK/VLCC_TD3_TCE|2003-Apr-28|29,233
OTNK/VLCC_TD3_TCE|2003-Apr-29|23,335
OTNK/VLCC_TD3_TCE|2003-Apr-30|18,085
OTNK/VLCC_TD3_TCE|2003-May-01|17,438
OTNK/VLCC_TD3_TCE|2003-May-02|15,497
OTNK/VLCC_TD3_TCE|2003-May-06|14,203
OTNK/VLCC_TD3_TCE|2003-May-07|23,263
OTNK/VLCC_TD3_TCE|2003-May-08|36,853
OTNK/VLCC_TD3_TCE|2003-May-09|52,384
OTNK/VLCC_TD3_TCE|2003-May-12|55,620
OTNK/VLCC_TD3_TCE|2003-May-13|60,005
OTNK/VLCC_TD3_TCE|2003-May-14|58,710
OTNK/VLCC_TD3_TCE|2003-May-15|56,049
OTNK/VLCC_TD3_TCE|2003-May-16|56,623
OTNK/VLCC_TD3_TCE|2003-May-19|55,976
OTNK/VLCC_TD3_TCE|2003-May-20|43,033
OTNK/VLCC_TD3_TCE|2003-May-21|35,915
OTNK/VLCC_TD3_TCE|2003-May-22|28,149
OTNK/VLCC_TD3_TCE|2003-May-23|33,973
OTNK/VLCC_TD3_TCE|2003-May-27|43,680
OTNK/VLCC_TD3_TCE|2003-May-28|47,563
OTNK/VLCC_TD3_TCE|2003-May-29|45,622
OTNK/VLCC_TD3_TCE|2003-May-30|42,386
OTNK/VLCC_TD3_TCE|2003-Jun-02|37,856
OTNK/VLCC_TD3_TCE|2003-Jun-03|38,503
OTNK/VLCC_TD3_TCE|2003-Jun-04|39,150
OTNK/VLCC_TD3_TCE|2003-Jun-05|38,503
OTNK/VLCC_TD3_TCE|2003-Jun-06|38,503
OTNK/VLCC_TD3_TCE|2003-Jun-09|37,209
OTNK/VLCC_TD3_TCE|2003-Jun-10|37,209
OTNK/VLCC_TD3_TCE|2003-Jun-11|36,562
OTNK/VLCC_TD3_TCE|2003-Jun-12|37,209
OTNK/VLCC_TD3_TCE|2003-Jun-13|37,209
OTNK/VLCC_TD3_TCE|2003-Jun-16|36,489
OTNK/VLCC_TD3_TCE|2003-Jun-17|36,416
OTNK/VLCC_TD3_TCE|2003-Jun-18|35,049
OTNK/VLCC_TD3_TCE|2003-Jun-19|31,741
OTNK/VLCC_TD3_TCE|2003-Jun-20|30,373
OTNK/VLCC_TD3_TCE|2003-Jun-23|22,535
OTNK/VLCC_TD3_TCE|2003-Jun-24|20,521
OTNK/VLCC_TD3_TCE|2003-Jun-25|23,037
OTNK/VLCC_TD3_TCE|2003-Jun-26|24,258
OTNK/VLCC_TD3_TCE|2003-Jun-27|25,480
OTNK/VLCC_TD3_TCE|2003-Jun-30|26,054
OTNK/VLCC_TD3_TCE|2003-Jul-01|25,370
OTNK/VLCC_TD3_TCE|2003-Jul-02|21,451
OTNK/VLCC_TD3_TCE|2003-Jul-03|18,179
OTNK/VLCC_TD3_TCE|2003-Jul-04|14,260
OTNK/VLCC_TD3_TCE|2003-Jul-07|12,929
OTNK/VLCC_TD3_TCE|2003-Jul-08|13,540
OTNK/VLCC_TD3_TCE|2003-Jul-09|14,798
OTNK/VLCC_TD3_TCE|2003-Jul-10|17,997
OTNK/VLCC_TD3_TCE|2003-Jul-11|19,902
OTNK/VLCC_TD3_TCE|2003-Jul-14|20,513
OTNK/VLCC_TD3_TCE|2003-Jul-15|19,182
OTNK/VLCC_TD3_TCE|2003-Jul-16|17,204
OTNK/VLCC_TD3_TCE|2003-Jul-17|16,594
OTNK/VLCC_TD3_TCE|2003-Jul-18|15,336
OTNK/VLCC_TD3_TCE|2003-Jul-21|14,725
OTNK/VLCC_TD3_TCE|2003-Jul-22|14,761
OTNK/VLCC_TD3_TCE|2003-Jul-23|16,092
OTNK/VLCC_TD3_TCE|2003-Jul-24|16,128
OTNK/VLCC_TD3_TCE|2003-Jul-25|15,518
OTNK/VLCC_TD3_TCE|2003-Jul-28|14,907
OTNK/VLCC_TD3_TCE|2003-Jul-29|14,296
OTNK/VLCC_TD3_TCE|2003-Jul-30|14,333
OTNK/VLCC_TD3_TCE|2003-Jul-31|13,722
OTNK/VLCC_TD3_TCE|2003-Aug-01|13,758
OTNK/VLCC_TD3_TCE|2003-Aug-04|13,795
OTNK/VLCC_TD3_TCE|2003-Aug-05|13,184
OTNK/VLCC_TD3_TCE|2003-Aug-06|12,573
OTNK/VLCC_TD3_TCE|2003-Aug-07|11,962
OTNK/VLCC_TD3_TCE|2003-Aug-08|11,351
OTNK/VLCC_TD3_TCE|2003-Aug-11|11,388
